,Name,Processor,RAM,Operating System,Display Size,Warranty,Price,Rating,Brand,SSD,HDD,disk_drive,Ram,p_brand,Cores,processor_type,OS,display,touchscreen,graphic_card,Generation
533,HP Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0029AU Thin and Light Laptop,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,50499,4.2,HP,512,0,SSD,8,AMD,4,Ryzen 5,Windows,15.6,No,No,0
534,ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L501WS Laptop,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year International Warranty,73048,4.4,ASUS,512,0,SSD,16,Intel,5,i5,Windows,15.6,No,No,12
535,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,33990,4.2,Lenovo,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
536,Infinix INBook X1 Pro Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL12 Thin and Light Laptop,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 year Onsite Warranty,46990,4.1,Infinix,512,0,SSD,16,Intel,7,i7,Windows,14.0,No,No,10
537,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,58490,4.5,Lenovo,1,1,Both,8,AMD,5,Ryzen 5,Windows,15.6,No,No,0
538,SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,89990,4.5,SAMSUNG,512,0,SSD,16,Intel,7,i7,Windows,15.6,No,No,13
539,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
540,"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i7 13th Gen - (16 GB/1 TB SSD/Win...",Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,33.78 cm (13.3 Inch) Display,1 Year Onsite Warranty,129990,4.4,ASUS,1,0,SSD,16,Intel,7,i7,Windows,13.3,No,No,13
541,ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-EC0521 Chromebook,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,25990,4.2,ASUS,0,0,Not available,4,Intel,2,Celeron,Chrome,14.0,Yes,No,0
542,ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,64 bit Windows 11 Operating System,40.64 cm (16 inch) Display,1 Year Onsite Warranty,249990,4.4,ASUS,1,0,SSD,32,Intel,9,i9,Windows,16.0,No,No,12
543,Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,18990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
544,HP Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0024TU Thin and Light Laptop,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,91141,4.2,HP,512,0,SSD,16,Intel,7,i7,Windows,15.6,No,No,13
545,HP Omen Ryzen 7 Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,40.89 cm (16.1 Inch) Display,1 Year Onsite Warranty,107699,4.2,HP,512,0,SSD,16,AMD,7,Ryzen 7,Windows,16.1,No,Yes,0
546,acer Aspire 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW),57990,4.0,acer,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,No,12
547,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thin...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,93.01 cm (36.62 cm) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,39990,3.9,Lenovo,512,0,SSD,8,Intel,3,i3,Windows,36.62,No,No,12
548,MSI Core i5 12th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 406...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,96990,4.3,MSI,1,1,Both,16,Intel,5,i5,Windows,15.6,No,Yes,12
549,ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",188490,4.9,ALIENWARE,512,0,SSD,16,Intel,7,i7,Windows,15.6,No,Yes,10
550,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,39.62 cm (15.6 Inch) Display,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,71990,4.4,Lenovo,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,Yes,11
551,Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,58990,4.1,Lenovo,512,0,SSD,16,Intel,5,i5,Windows,15.6,No,No,12
552,HP Ryzen 5 Quad Core R5 5500 - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business Laptop,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,42990,4.2,HP,512,0,SSD,8,AMD,4,Ryzen 5,Windows,14.0,No,No,0
553,APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,Mac OS Operating System,33.78 cm (13.3 inch) Display,1 Year Onsite Warranty,162490,4.1,APPLE,512,0,SSD,8,Intel,5,i5,Mac,13.3,No,No,8
554,MSI Core i7 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,72990,4.3,MSI,1,1,Both,16,Intel,7,i7,Windows,15.6,No,Yes,11
555,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
556,HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,41499,4.2,HP,512,0,SSD,8,AMD,4,Ryzen 3,Windows,15.6,No,No,0
557,HP Laptop Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light Lap...,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,38990,4.6,HP,512,0,SSD,8,AMD,4,Ryzen 3,Windows,15.6,No,No,0
558,DELL Core i5 12th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3520 Thin an...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,69490,4.1,DELL,1,1,Both,8,Intel,5,i5,Windows,15.6,No,Yes,12
559,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,33990,4.2,Lenovo,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
560,Lenovo Yoga 7i Ryzen 7 Octa Core R7-5800U 5th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 L...,AMD Ryzen 7 Octa Core Processor (5th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Touchscreen Display,3 Years Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,98990,4.1,Lenovo,512,0,SSD,16,AMD,7,Ryzen 7,Windows,14.0,Yes,No,5
561,ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin and Light Lapt...,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Limited International Hardware Warranty,50490,4.4,ASUS,512,0,SSD,8,Intel,5,i5,Windows,14.0,No,No,8
562,MSI Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Thin and Light Laptop,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,62990,4.3,MSI,512,0,SSD,8,Intel,5,i5,Windows,14.0,No,No,13
563,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
564,ASUS ROG Flow X13 Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,34.04 cm (13.4 Inch) Touchscreen Display,1 Year Onsite Warranty,127990,4.4,ASUS,1,0,SSD,16,AMD,7,Ryzen 7,Windows,13.4,Yes,Yes,0
565,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",44290,4.0,DELL,1,1,Both,4,Intel,3,i3,Windows,14.0,No,No,11
566,acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light ...,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),55990,5.0,acer,512,0,SSD,8,AMD,7,Ryzen 7,Windows,15.6,No,No,0
567,Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,18990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
568,ASUS Vivobook Flip S 14 Intel H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) TP3402ZA-...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,79990,4.4,ASUS,512,0,SSD,16,Intel,5,i5,Windows,14.0,Yes,No,12
569,HP OMEN Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,40.89 cm (16.1 inch) Display,1 Year Onsite Warranty,110380,4.3,HP,512,0,SSD,16,AMD,7,Ryzen 7,Windows,16.1,No,Yes,0
570,Lenovo Yoga 9i Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14IAP7 Thin and Light Laptop,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection,179990,4.1,Lenovo,1,0,SSD,16,Intel,7,i7,Windows,14.0,Yes,No,12
571,Lenovo IdeaPad Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry in Warranty,53990,4.2,Lenovo,512,0,SSD,8,AMD,5,Ryzen 5,Windows,15.6,No,Yes,0
572,HP Chromebook Intel Core i5 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,58340,4.5,HP,256,0,SSD,8,Intel,5,i5,Chrome,14.0,No,No,11
573,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,54990,4.8,MSI,512,0,SSD,8,Intel,5,i5,Windows,14.0,No,No,12
574,Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,38.1 cm (15 inch) Display,1 Year Onsite Warranty,140131,4.2,Lenovo,512,0,SSD,16,Intel,7,i7,Windows,15.0,No,No,11
575,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graph...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990,4.0,Lenovo,1,1,Both,8,AMD,5,Ryzen 5,Windows,15.6,No,No,0
576,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) ideapad 3 cb...,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,29.46 cm (11.6 Inch) Display,1 Year Onsite�Warranty,16990,3.5,Lenovo,0,0,Not available,4,Intel,2,Celeron,Chrome,11.6,No,No,0
577,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),60130,4.1,acer,1,1,Both,8,Intel,5,i5,Windows,15.6,No,No,11
578,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",44290,4.0,DELL,1,1,Both,4,Intel,3,i3,Windows,14.0,No,No,11
579,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
580,Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,31990,4.2,Infinix,512,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
581,HP Chromebook Intel Core i5 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,58340,4.5,HP,256,0,SSD,8,Intel,5,i5,Chrome,14.0,No,No,11
582,acer Predator Helios 16 Core i9 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,Intel Core i9 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),199990,4.2,acer,1,0,SSD,16,Intel,9,i9,Windows,16.0,No,Yes,13
583,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,33990,4.2,Lenovo,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
584,HP Ryzen 3 Quad Core R3 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Business Laptop,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,33990,4.2,HP,512,0,SSD,8,AMD,4,Ryzen 3,Windows,15.6,No,No,0
585,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,79990,4.2,HP,512,0,SSD,8,AMD,5,Ryzen 5,Windows,15.6,No,Yes,0
586,Lenovo IdeaPad 3 Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Lap...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,33990,3.6,Lenovo,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,10
587,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
588,MSI Katana GF66 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-In Warranty Term,76990,4.3,MSI,512,0,SSD,16,Intel,5,i5,Windows,15.6,No,Yes,12
589,HP Pavilion x360 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0137TU Thin and Light Lapto...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,57990,4.5,HP,512,0,SSD,8,Intel,3,i3,Windows,14.0,No,No,12
590,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inches) Display,2 Year On-Site Warranty,113990,4.5,MSI,1,0,SSD,16,Intel,7,i7,Windows,15.6,No,Yes,11
591,Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,58990,4.1,Lenovo,512,0,SSD,16,Intel,5,i5,Windows,15.6,No,No,12
592,DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,45055,4.1,DELL,512,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,12
593,HP Laptop Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light Lap...,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,38990,4.6,HP,512,0,SSD,8,AMD,4,Ryzen 3,Windows,15.6,No,No,0
594,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Thin GF...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,68990,4.3,MSI,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,Yes,12
595,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thin...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,93.01 cm (36.62 cm) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,39990,3.9,Lenovo,512,0,SSD,8,Intel,3,i3,Windows,36.62,No,No,12
596,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,56990,3.8,ASUS,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,Yes,10
597,Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,58990,4.5,Lenovo,512,0,SSD,8,AMD,5,Ryzen 5,Windows,15.6,No,Yes,0
598,ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,137990,3.0,ASUS,1,1,Both,8,Intel,7,i7,Windows,15.6,No,Yes,7
599,Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,18990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
600,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,100.63 cm (39.62 cm) Display,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,76990,4.5,Lenovo,512,0,SSD,8,AMD,7,Ryzen 7,Windows,39.62,No,No,0
601,ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,35990,4.4,ASUS,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
602,DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/120 H...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,96999,4.3,DELL,512,0,SSD,16,Intel,7,i7,Windows,15.6,No,Yes,11
603,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
